identifier_id,actor_id,identifier_type,identifier_value,source_id,first_seen,last_seen,confidence,status,observation_id
IDENT_001617,ACT_0009,handle,WraithHex25,SRC_002761,2026-10-11T00:00:00Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_005849
IDENT_001618,ACT_0040,handle,FrostWolf,SRC_004657,2025-05-27T18:08:11Z,2025-11-16T18:08:11Z,0.56,duplicate_observation,
IDENT_001619,ACT_0015,handle,SilverLedger,SRC_002662,2026-10-18T00:00:00Z,2026-09-01T00:00:00Z,0.26,duplicate_observation,OBS_012748
IDENT_001620,ACT_0050,handle,ShadowNode,SRC_005078,2026-10-06T00:00:00Z,2026-09-01T00:00:00Z,0.44,duplicate_observation,OBS_011337
IDENT_001621,ACT_0043,handle,UmbraRoot,SRC_002360,2025-03-03T22:06:12Z,2026-04-10T22:06:12Z,0.21,duplicate_observation,OBS_004688
IDENT_001622,ACT_0029,handle,GhostShade,SRC_004308,2024-05-23T22:51:37Z,2025-04-27T22:51:37Z,0.43,duplicate_observation,
IDENT_001623,ACT_0023,handle,GreyOrbit,SRC_005636,2026-04-20T00:01:56Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_001624,ACT_0040,handle,StormPulse,SRC_002260,2026-10-04T00:00:00Z,2026-09-01T00:00:00Z,0.55,duplicate_observation,
IDENT_001625,ACT_0056,handle,NightCrow,SRC_004255,2025-04-06T10:20:14Z,2026-01-13T10:20:14Z,0.18,duplicate_observation,
IDENT_001626,ACT_0054,handle,DarkRunner,SRC_000552,2026-06-25T15:36:14Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001627,ACT_0024,handle,WraithSpire,SRC_005766,2025-08-11T00:47:04Z,2026-09-01T00:00:00Z,0.13,duplicate_observation,OBS_004107
IDENT_001628,ACT_0011,handle,StormMarrow12,SRC_002105,2026-04-28T12:53:27Z,2026-09-01T00:00:00Z,0.62,duplicate_observation,OBS_010653
IDENT_001629,ACT_0056,handle,TalonCipher,SRC_001334,2026-01-16T10:20:14Z,2026-03-27T10:20:14Z,0.38,duplicate_observation,OBS_009309
IDENT_001630,ACT_0006,handle,RogueRoot,SRC_005152,2025-09-21T08:56:39Z,2025-12-14T08:56:39Z,0.22,duplicate_observation,
IDENT_001631,ACT_0014,handle,NightLedger,SRC_003329,2024-01-19T02:17:28Z,2024-10-28T02:17:28Z,0.47,duplicate_observation,
IDENT_001632,ACT_0035,handle,RogueLedger,SRC_000758,2025-06-14T22:04:42Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,
IDENT_001633,ACT_0020,handle,ZeroOrbit,SRC_005327,2026-03-30T15:43:16Z,2026-09-01T00:00:00Z,0.42,duplicate_observation,OBS_001857
IDENT_001634,ACT_0024,handle,WraithSpire,SRC_002975,2025-08-30T00:47:04Z,2026-09-01T00:00:00Z,0.39,duplicate_observation,
IDENT_001635,ACT_0057,handle,DriftReaper,SRC_004647,2026-09-20T00:00:00Z,2026-09-01T00:00:00Z,0.51,duplicate_observation,OBS_000113
IDENT_001636,ACT_0032,handle,RuneEcho,SRC_000564,2025-07-21T17:55:46Z,2026-07-24T17:55:46Z,0.31,duplicate_observation,
IDENT_001637,ACT_0021,handle,ShadowForge,SRC_002087,2026-08-02T20:32:16Z,2026-09-01T00:00:00Z,0.27,duplicate_observation,
IDENT_001638,ACT_0054,handle,ShadowGrid,SRC_000522,2026-09-27T00:00:00Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,OBS_000668
IDENT_001639,ACT_0042,handle,ObsidianWarden,SRC_002400,2025-05-13T00:56:31Z,2025-06-30T00:56:31Z,0.3,duplicate_observation,OBS_006946
IDENT_001640,ACT_0017,handle,UmbraSpire59,SRC_004207,2025-08-20T11:28:43Z,2026-08-07T11:28:43Z,0.37,duplicate_observation,OBS_012684
IDENT_001641,ACT_0052,handle,IronRunner,SRC_003064,2025-07-16T08:12:20Z,2026-03-09T08:12:20Z,0.1,duplicate_observation,OBS_012182
IDENT_001642,ACT_0003,handle,IronLedger,SRC_005604,2025-11-27T18:21:03Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001643,ACT_0035,handle,CrimsonMoth,SRC_002003,2024-05-07T22:04:42Z,2025-05-24T22:04:42Z,0.19,duplicate_observation,OBS_002267
IDENT_001644,ACT_0006,handle,ForgeVector,SRC_000236,2024-08-25T08:56:39Z,2025-08-21T08:56:39Z,0.37,duplicate_observation,
IDENT_001645,ACT_0012,handle,CipherSpire,SRC_002888,2025-02-02T10:37:19Z,2025-11-11T10:37:19Z,0.14,duplicate_observation,
IDENT_001646,ACT_0055,handle,HavocSentinel,SRC_002350,2024-08-16T04:37:32Z,2025-11-20T04:37:32Z,0.53,duplicate_observation,OBS_003622
IDENT_001647,ACT_0016,handle,ChromeGrid,SRC_004610,2025-09-19T15:47:40Z,2026-02-19T15:47:40Z,0.32,duplicate_observation,
IDENT_001648,ACT_0047,handle,StormFox,SRC_004559,2024-08-09T22:38:20Z,2024-10-27T22:38:20Z,0.35,duplicate_observation,OBS_011699
IDENT_001649,ACT_0020,handle,ChromeHarbor,SRC_004957,2025-07-31T15:43:16Z,2025-11-04T15:43:16Z,0.54,duplicate_observation,
IDENT_001650,ACT_0034,handle,HavocSentinel54,SRC_000277,2025-10-16T10:59:17Z,2026-09-01T00:00:00Z,0.46,duplicate_observation,
IDENT_001651,ACT_0013,handle,VectorNode,SRC_004855,2026-10-28T00:00:00Z,2026-09-01T00:00:00Z,0.61,duplicate_observation,
IDENT_001652,ACT_0023,handle,SilverPulse,SRC_001512,2026-09-28T00:00:00Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,
IDENT_001653,ACT_0054,handle,DarkRunner,SRC_001869,2026-06-20T15:36:14Z,2026-09-01T00:00:00Z,0.3,duplicate_observation,
IDENT_001654,ACT_0025,handle,DarkMarrow,SRC_004315,2026-05-19T13:33:59Z,2026-09-01T00:00:00Z,0.48,duplicate_observation,OBS_009519
IDENT_001655,ACT_0030,handle,CrimsonForge,SRC_002348,2024-06-13T21:36:22Z,2024-12-20T21:36:22Z,0.2,duplicate_observation,
IDENT_001656,ACT_0040,handle,FrostWolf,SRC_005146,2025-05-18T18:08:11Z,2025-11-20T18:08:11Z,0.62,duplicate_observation,
IDENT_001657,ACT_0043,handle,CrimsonCrow,SRC_001045,2026-06-17T22:06:12Z,2026-09-01T00:00:00Z,0.45,duplicate_observation,
IDENT_001658,ACT_0002,handle,ShadowDrift,SRC_002188,2025-01-15T10:13:48Z,2025-03-13T10:13:48Z,0.61,duplicate_observation,OBS_006309
IDENT_001659,ACT_0025,handle,ChromeOrbit,SRC_001053,2026-09-11T00:00:00Z,2026-09-01T00:00:00Z,0.57,duplicate_observation,
IDENT_001660,ACT_0054,handle,ShadowGrid,SRC_003086,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.18,duplicate_observation,
IDENT_001661,ACT_0038,handle,VectorVector,SRC_004815,2025-09-01T11:07:27Z,2025-11-01T11:07:27Z,0.1,duplicate_observation,
IDENT_001662,ACT_0031,handle,WraithWarden,SRC_005516,2025-08-24T19:36:25Z,2026-03-08T19:36:25Z,0.1,duplicate_observation,
IDENT_001663,ACT_0013,handle,VectorNode,SRC_001058,2026-10-27T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001664,ACT_0035,handle,RogueDrift,SRC_000973,2026-11-04T00:00:00Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,
IDENT_001665,ACT_0031,handle,WraithWarden,SRC_005737,2025-09-06T19:36:25Z,2026-03-06T19:36:25Z,0.3,duplicate_observation,
IDENT_001666,ACT_0018,handle,DriftTrace,SRC_001660,2024-06-20T18:40:31Z,2025-09-30T18:40:31Z,0.46,duplicate_observation,
IDENT_001667,ACT_0016,handle,PhantomHollow,SRC_005313,2025-03-10T15:47:40Z,2025-08-25T15:47:40Z,0.1,duplicate_observation,OBS_010327
IDENT_001668,ACT_0042,handle,AshFox60,SRC_004819,2025-06-30T00:56:31Z,2025-10-30T00:56:31Z,0.52,duplicate_observation,OBS_004369
IDENT_001669,ACT_0052,handle,StormHollow,SRC_004969,2026-03-23T08:12:20Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_012833
IDENT_001670,ACT_0033,handle,TalonSentinel,SRC_001933,2025-07-29T01:20:48Z,2026-02-02T01:20:48Z,0.41,duplicate_observation,OBS_005456
IDENT_001671,ACT_0037,handle,VoidMoth,SRC_003501,2025-01-09T20:05:11Z,2025-07-22T20:05:11Z,0.18,duplicate_observation,
IDENT_001672,ACT_0035,handle,CrimsonMoth,SRC_004748,2024-04-26T22:04:42Z,2025-05-28T22:04:42Z,0.49,duplicate_observation,
IDENT_001673,ACT_0036,handle,OnyxHex,SRC_001966,2026-09-27T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001674,ACT_0040,handle,ObsidianHex,SRC_001261,2026-01-20T18:08:11Z,2026-09-01T00:00:00Z,0.41,duplicate_observation,
IDENT_001675,ACT_0012,handle,CipherSpire,SRC_003513,2025-02-03T10:37:19Z,2025-11-05T10:37:19Z,0.12,duplicate_observation,
IDENT_001676,ACT_0040,handle,FrostWolf,SRC_003008,2025-05-25T18:08:11Z,2025-11-19T18:08:11Z,0.21,duplicate_observation,OBS_009465
IDENT_001677,ACT_0031,handle,StormMarrow37,SRC_000522,2025-03-07T19:36:25Z,2025-07-22T19:36:25Z,0.1,duplicate_observation,OBS_012379
IDENT_001678,ACT_0006,handle,RogueRoot,SRC_000628,2025-09-24T08:56:39Z,2025-12-10T08:56:39Z,0.1,duplicate_observation,
IDENT_001679,ACT_0010,handle,SilentFox,SRC_001331,2026-06-04T20:43:57Z,2026-09-01T00:00:00Z,0.63,duplicate_observation,
IDENT_001680,ACT_0036,handle,TalonSpire,SRC_002382,2026-04-19T18:10:40Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001681,ACT_0021,handle,StormWolf89,SRC_002636,2026-10-05T00:00:00Z,2026-09-01T00:00:00Z,0.46,duplicate_observation,
IDENT_001682,ACT_0020,handle,NightCipher,SRC_000208,2026-10-31T00:00:00Z,2026-09-01T00:00:00Z,0.14,duplicate_observation,OBS_005234
IDENT_001683,ACT_0025,handle,DarkMarrow,SRC_003519,2026-05-08T13:33:59Z,2026-09-01T00:00:00Z,0.52,duplicate_observation,
IDENT_001684,ACT_0047,handle,StormFox,SRC_000865,2024-08-17T22:38:20Z,2024-10-21T22:38:20Z,0.24,duplicate_observation,
IDENT_001685,ACT_0041,handle,RogueSpire80,SRC_005028,2024-12-24T19:31:51Z,2025-10-29T19:31:51Z,0.44,duplicate_observation,OBS_011708
IDENT_001686,ACT_0025,handle,GhostSentinel,SRC_001950,2026-11-13T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_006263
IDENT_001687,ACT_0042,handle,ObsidianWarden,SRC_000817,2025-05-21T00:56:31Z,2025-06-30T00:56:31Z,0.18,duplicate_observation,
IDENT_001688,ACT_0056,handle,AshShade20,SRC_005008,2026-04-19T10:20:14Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,
IDENT_001689,ACT_0015,handle,NullCipher,SRC_002822,2025-11-04T12:12:24Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_010178
IDENT_001690,ACT_0002,handle,ShadowDrift,SRC_001382,2025-01-19T10:13:48Z,2025-03-12T10:13:48Z,0.25,duplicate_observation,OBS_007886
IDENT_001691,ACT_0045,handle,PhantomWolf,SRC_001192,2025-11-27T07:17:31Z,2026-09-01T00:00:00Z,0.5,duplicate_observation,OBS_013239
IDENT_001692,ACT_0035,handle,RogueDrift,SRC_003510,2026-11-15T00:00:00Z,2026-09-01T00:00:00Z,0.63,duplicate_observation,
IDENT_001693,ACT_0003,handle,GreyRoot,SRC_000232,2024-08-24T18:21:03Z,2025-11-07T18:21:03Z,0.22,duplicate_observation,OBS_013122
IDENT_001694,ACT_0048,handle,CrimsonTrace,SRC_001155,2024-08-21T21:47:44Z,2025-11-17T21:47:44Z,0.36,duplicate_observation,OBS_006695
IDENT_001695,ACT_0018,handle,GreyRunner,SRC_001587,2025-10-30T18:40:31Z,2026-09-01T00:00:00Z,0.65,duplicate_observation,OBS_009621
IDENT_001696,ACT_0048,handle,CrimsonTrace,SRC_003714,2024-08-08T21:47:44Z,2025-11-04T21:47:44Z,0.27,duplicate_observation,OBS_007026
IDENT_001697,ACT_0050,handle,GhostCrow,SRC_003214,2026-11-09T00:00:00Z,2026-09-01T00:00:00Z,0.54,duplicate_observation,
IDENT_001698,ACT_0046,handle,PhantomGrid,SRC_002843,2026-02-01T14:13:34Z,2026-07-09T14:13:34Z,0.61,duplicate_observation,OBS_009048
IDENT_001699,ACT_0053,handle,IronHarbor,SRC_003061,2024-08-06T21:22:52Z,2025-02-14T21:22:52Z,0.59,duplicate_observation,
IDENT_001700,ACT_0032,handle,VoidHollow,SRC_000910,2026-08-10T17:55:46Z,2026-09-01T00:00:00Z,0.57,duplicate_observation,
IDENT_001701,ACT_0015,handle,IronFalcon73,SRC_003195,2026-10-31T00:00:00Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,
IDENT_001702,ACT_0051,handle,GreyEcho,SRC_000935,2026-07-10T11:41:03Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,
IDENT_001703,ACT_0035,handle,RogueLedger,SRC_000429,2025-06-19T22:04:42Z,2026-09-01T00:00:00Z,0.23,duplicate_observation,
IDENT_001704,ACT_0051,handle,EmberOrbit93,SRC_005478,2026-09-16T00:00:00Z,2026-09-01T00:00:00Z,0.67,duplicate_observation,
IDENT_001705,ACT_0011,handle,StormMarrow12,SRC_003698,2026-05-03T12:53:27Z,2026-09-01T00:00:00Z,0.51,duplicate_observation,OBS_007519
IDENT_001706,ACT_0053,handle,DarkOrbit,SRC_004652,2026-04-08T21:22:52Z,2026-09-01T00:00:00Z,0.27,duplicate_observation,OBS_012615
IDENT_001707,ACT_0057,handle,CrimsonDrift,SRC_000536,2025-10-19T19:15:51Z,2026-09-01T00:00:00Z,0.35,duplicate_observation,
IDENT_001708,ACT_0013,handle,VectorPulse,SRC_005823,2026-07-20T09:25:01Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,
IDENT_001709,ACT_0042,handle,CipherFalcon,SRC_005711,2025-11-04T00:56:31Z,2026-07-30T00:56:31Z,0.23,duplicate_observation,
IDENT_001710,ACT_0058,handle,PhantomDrift95,SRC_000903,2025-09-01T17:09:54Z,2025-11-24T17:09:54Z,0.1,duplicate_observation,
IDENT_001711,ACT_0029,handle,GhostShade,SRC_001009,2024-05-07T22:51:37Z,2025-04-19T22:51:37Z,0.1,duplicate_observation,
IDENT_001712,ACT_0057,handle,CrimsonDrift,SRC_000656,2025-11-02T19:15:51Z,2026-09-01T00:00:00Z,0.18,duplicate_observation,OBS_005244
IDENT_001713,ACT_0029,handle,GhostShade,SRC_001513,2024-05-17T22:51:37Z,2025-04-17T22:51:37Z,0.53,duplicate_observation,OBS_009681
IDENT_001714,ACT_0052,handle,StormHollow,SRC_005645,2026-04-09T08:12:20Z,2026-09-01T00:00:00Z,0.39,duplicate_observation,OBS_012133
IDENT_001715,ACT_0015,handle,NullCipher,SRC_002998,2025-10-30T12:12:24Z,2026-09-01T00:00:00Z,0.45,duplicate_observation,OBS_009171
IDENT_001716,ACT_0017,handle,UmbraSpire59,SRC_002891,2025-08-17T11:28:43Z,2026-08-11T11:28:43Z,0.29,duplicate_observation,OBS_005351
IDENT_001717,ACT_0018,handle,GreyRunner,SRC_005336,2025-10-26T18:40:31Z,2026-09-01T00:00:00Z,0.68,duplicate_observation,
IDENT_001718,ACT_0026,handle,ZeroFox,SRC_005511,2026-10-22T00:00:00Z,2026-09-01T00:00:00Z,0.21,duplicate_observation,
IDENT_001719,ACT_0014,handle,NightLedger,SRC_002219,2024-01-20T02:17:28Z,2024-11-09T02:17:28Z,0.17,duplicate_observation,
IDENT_001720,ACT_0009,handle,WraithHex25,SRC_004618,2026-10-12T00:00:00Z,2026-09-01T00:00:00Z,0.55,duplicate_observation,
IDENT_001721,ACT_0037,handle,VoidMoth,SRC_003421,2025-01-22T20:05:11Z,2025-08-01T20:05:11Z,0.7,duplicate_observation,
IDENT_001722,ACT_0026,handle,RuneCrow,SRC_004546,2025-09-24T18:43:51Z,2026-03-05T18:43:51Z,0.22,duplicate_observation,
IDENT_001723,ACT_0057,handle,CrimsonDrift,SRC_000681,2025-10-27T19:15:51Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,OBS_006490
IDENT_001724,ACT_0018,handle,GreyRunner,SRC_001322,2025-10-25T18:40:31Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001725,ACT_0015,handle,IronFalcon73,SRC_005340,2026-11-08T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,OBS_009394
IDENT_001726,ACT_0043,handle,UmbraRoot,SRC_002540,2025-03-08T22:06:12Z,2026-04-17T22:06:12Z,0.46,duplicate_observation,OBS_010033
IDENT_001727,ACT_0032,handle,VoidHollow,SRC_005340,2026-08-09T17:55:46Z,2026-09-01T00:00:00Z,0.43,duplicate_observation,OBS_007875
IDENT_001728,ACT_0015,handle,SilverLedger,SRC_004541,2026-10-14T00:00:00Z,2026-09-01T00:00:00Z,0.26,duplicate_observation,OBS_013529
IDENT_001729,ACT_0008,handle,IronCrow,SRC_005380,2025-04-07T10:13:36Z,2025-09-09T10:13:36Z,0.4,duplicate_observation,
IDENT_001730,ACT_0053,handle,OnyxFang,SRC_003733,2025-02-27T21:22:52Z,2026-03-17T21:22:52Z,0.24,duplicate_observation,OBS_007474
IDENT_001731,ACT_0030,handle,CrimsonForge,SRC_002356,2024-06-19T21:36:22Z,2024-12-09T21:36:22Z,0.64,duplicate_observation,
IDENT_001732,ACT_0035,handle,RogueLedger,SRC_004826,2025-06-19T22:04:42Z,2026-09-01T00:00:00Z,0.27,duplicate_observation,
IDENT_001733,ACT_0042,handle,CipherFalcon,SRC_000810,2025-11-03T00:56:31Z,2026-07-29T00:56:31Z,0.41,duplicate_observation,OBS_002157
IDENT_001734,ACT_0051,handle,EmberOrbit93,SRC_005258,2026-09-13T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_008492
IDENT_001735,ACT_0053,handle,DarkOrbit,SRC_000368,2026-03-19T21:22:52Z,2026-09-01T00:00:00Z,0.13,duplicate_observation,
IDENT_001736,ACT_0038,handle,CrimsonLedger,SRC_001305,2025-11-18T11:07:27Z,2026-08-01T11:07:27Z,0.2,duplicate_observation,OBS_001030
IDENT_001737,ACT_0035,handle,CrimsonMoth,SRC_002772,2024-05-10T22:04:42Z,2025-05-19T22:04:42Z,0.5,duplicate_observation,
IDENT_001738,ACT_0007,handle,IronWolf81,SRC_000603,2024-11-29T13:12:42Z,2025-02-07T13:12:42Z,0.42,duplicate_observation,OBS_006620
IDENT_001739,ACT_0022,handle,CrimsonVector47,SRC_003076,2024-03-22T11:56:59Z,2025-07-16T11:56:59Z,0.7,duplicate_observation,OBS_010854
IDENT_001740,ACT_0050,handle,ShadowNode,SRC_003380,2026-09-28T00:00:00Z,2026-09-01T00:00:00Z,0.52,duplicate_observation,OBS_001238
IDENT_001741,ACT_0048,handle,CrimsonTrace,SRC_005757,2024-08-20T21:47:44Z,2025-11-02T21:47:44Z,0.51,duplicate_observation,OBS_009626
IDENT_001742,ACT_0051,handle,SilverGrid,SRC_003061,2026-11-10T00:00:00Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_000911
IDENT_001743,ACT_0026,handle,ChromeMarrow,SRC_003670,2025-07-24T18:43:51Z,2025-09-06T18:43:51Z,0.42,duplicate_observation,OBS_014233
IDENT_001744,ACT_0022,handle,CrimsonVector47,SRC_002637,2024-03-14T11:56:59Z,2025-07-23T11:56:59Z,0.21,duplicate_observation,OBS_000735
IDENT_001745,ACT_0040,handle,ChromeShade,SRC_002364,2026-10-14T00:00:00Z,2026-09-01T00:00:00Z,0.13,duplicate_observation,
IDENT_001746,ACT_0003,handle,GreyRoot,SRC_002410,2024-08-24T18:21:03Z,2025-11-03T18:21:03Z,0.11,duplicate_observation,OBS_000795
IDENT_001747,ACT_0031,handle,RogueReaper,SRC_001349,2026-04-15T19:36:25Z,2026-09-01T00:00:00Z,0.45,duplicate_observation,
IDENT_001748,ACT_0029,handle,GhostShade,SRC_001925,2024-05-21T22:51:37Z,2025-04-25T22:51:37Z,0.24,duplicate_observation,OBS_007685
IDENT_001749,ACT_0025,handle,ChromeOrbit,SRC_004703,2026-09-08T00:00:00Z,2026-09-01T00:00:00Z,0.15,duplicate_observation,
IDENT_001750,ACT_0009,handle,AshSignal52,SRC_002969,2026-11-03T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_001751,ACT_0002,handle,ShadowDrift,SRC_001158,2025-01-20T10:13:48Z,2025-03-09T10:13:48Z,0.29,duplicate_observation,OBS_010600
IDENT_001752,ACT_0025,handle,ChromeOrbit,SRC_005603,2026-09-13T00:00:00Z,2026-09-01T00:00:00Z,0.32,duplicate_observation,OBS_010014
IDENT_001753,ACT_0054,handle,UmbraHollow,SRC_003330,2026-02-11T15:36:14Z,2026-05-16T15:36:14Z,0.37,duplicate_observation,
IDENT_001754,ACT_0045,handle,UmbraMarrow,SRC_004062,2025-05-13T07:17:31Z,2025-11-11T07:17:31Z,0.2,duplicate_observation,OBS_004924
IDENT_001755,ACT_0058,handle,DarkSignal,SRC_001776,2025-12-28T17:09:54Z,2026-09-01T00:00:00Z,0.55,duplicate_observation,
IDENT_001756,ACT_0008,handle,IronCrow,SRC_000959,2025-04-10T10:13:36Z,2025-09-09T10:13:36Z,0.11,duplicate_observation,
IDENT_001757,ACT_0010,handle,SilentFox,SRC_000197,2026-06-08T20:43:57Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,
IDENT_001758,ACT_0044,handle,GreyMoth,SRC_001872,2024-12-07T18:00:37Z,2026-01-31T18:00:37Z,0.64,duplicate_observation,
IDENT_001759,ACT_0054,handle,ShadowGrid,SRC_003498,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.17,duplicate_observation,OBS_000668
IDENT_001760,ACT_0051,handle,EmberOrbit93,SRC_002684,2026-09-02T00:00:00Z,2026-09-01T00:00:00Z,0.45,duplicate_observation,
IDENT_001761,ACT_0050,handle,RogueWarden,SRC_001176,2026-11-01T00:00:00Z,2026-09-01T00:00:00Z,0.64,duplicate_observation,
IDENT_001762,ACT_0046,handle,VectorSentinel,SRC_003661,2026-07-07T14:13:34Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,OBS_011813
IDENT_001763,ACT_0021,handle,ShadowForge,SRC_004803,2026-08-05T20:32:16Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_003378
IDENT_001764,ACT_0010,handle,SilentFox,SRC_002927,2026-05-26T20:43:57Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,OBS_007181
IDENT_001765,ACT_0035,handle,CrimsonMoth,SRC_001864,2024-04-22T22:04:42Z,2025-05-16T22:04:42Z,0.1,duplicate_observation,
IDENT_001766,ACT_0031,handle,RogueReaper,SRC_005195,2026-04-01T19:36:25Z,2026-09-01T00:00:00Z,0.69,duplicate_observation,OBS_006484
IDENT_001767,ACT_0025,handle,TalonEcho,SRC_003954,2026-09-22T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_004754
IDENT_001768,ACT_0025,handle,GhostSentinel,SRC_002391,2026-11-02T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_006173
IDENT_001769,ACT_0030,handle,CrimsonForge,SRC_004897,2024-06-22T21:36:22Z,2024-12-14T21:36:22Z,0.7,duplicate_observation,
IDENT_001770,ACT_0035,handle,RogueLedger,SRC_002783,2025-06-29T22:04:42Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,
IDENT_001771,ACT_0009,handle,AshSignal52,SRC_003637,2026-10-25T00:00:00Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,
IDENT_001772,ACT_0058,handle,PhantomDrift95,SRC_003907,2025-08-20T17:09:54Z,2025-11-19T17:09:54Z,0.53,duplicate_observation,OBS_010152
IDENT_001773,ACT_0009,handle,BlackHarbor,SRC_004124,2026-08-01T04:53:06Z,2026-09-01T00:00:00Z,0.5,duplicate_observation,OBS_014125
IDENT_001774,ACT_0052,handle,StormHollow,SRC_003113,2026-04-11T08:12:20Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_001775,ACT_0053,handle,DarkOrbit,SRC_003154,2026-04-02T21:22:52Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,OBS_006691
IDENT_001776,ACT_0015,handle,IronFalcon73,SRC_002479,2026-11-02T00:00:00Z,2026-09-01T00:00:00Z,0.35,duplicate_observation,
IDENT_001777,ACT_0006,handle,ForgeVector,SRC_000485,2024-09-02T08:56:39Z,2025-09-01T08:56:39Z,0.56,duplicate_observation,
IDENT_001778,ACT_0034,handle,DarkVector32,SRC_000068,2024-12-05T10:59:17Z,2025-08-26T10:59:17Z,0.39,duplicate_observation,
IDENT_001779,ACT_0016,handle,PhantomHollow,SRC_003582,2025-03-17T15:47:40Z,2025-09-05T15:47:40Z,0.48,duplicate_observation,
IDENT_001780,ACT_0024,handle,WraithSpire,SRC_001692,2025-08-29T00:47:04Z,2026-08-18T00:47:04Z,0.46,duplicate_observation,
IDENT_001781,ACT_0057,handle,CrimsonDrift,SRC_003887,2025-10-24T19:15:51Z,2026-09-01T00:00:00Z,0.5,duplicate_observation,
IDENT_001782,ACT_0009,handle,CrimsonReaper,SRC_002078,2026-10-16T00:00:00Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_009811
IDENT_001783,ACT_0043,handle,CrimsonCrow,SRC_000756,2026-06-17T22:06:12Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,OBS_013206
IDENT_001784,ACT_0003,handle,IronLedger,SRC_001271,2025-11-13T18:21:03Z,2026-09-01T00:00:00Z,0.42,duplicate_observation,
IDENT_001785,ACT_0023,handle,NullEcho,SRC_001463,2026-11-15T00:00:00Z,2026-09-01T00:00:00Z,0.5,duplicate_observation,OBS_003589
IDENT_001786,ACT_0046,handle,WraithHarbor,SRC_004584,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_001787,ACT_0007,handle,GhostForge71,SRC_002771,2024-06-13T13:12:42Z,2024-11-04T13:12:42Z,0.21,duplicate_observation,OBS_000146
IDENT_001788,ACT_0056,handle,TalonCipher,SRC_003486,2026-01-11T10:20:14Z,2026-03-16T10:20:14Z,0.15,duplicate_observation,
IDENT_001789,ACT_0015,handle,IronFalcon73,SRC_005484,2026-11-09T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_007774
IDENT_001790,ACT_0007,handle,IronWolf81,SRC_005591,2024-12-07T13:12:42Z,2025-02-07T13:12:42Z,0.29,duplicate_observation,
IDENT_001791,ACT_0051,handle,FrostSignal,SRC_001294,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,OBS_006953
IDENT_001792,ACT_0048,handle,CrimsonTrace,SRC_003931,2024-08-12T21:47:44Z,2025-11-20T21:47:44Z,0.4,duplicate_observation,
IDENT_001793,ACT_0001,handle,SilentTrace,SRC_000884,2024-02-14T20:28:06Z,2024-12-19T20:28:06Z,0.48,duplicate_observation,OBS_009040
IDENT_001794,ACT_0045,handle,PhantomWolf,SRC_003268,2025-11-12T07:17:31Z,2026-09-01T00:00:00Z,0.43,duplicate_observation,OBS_012953
