transaction_id,from_wallet,to_wallet,timestamp,amount,currency,transaction_type,source,confidence,actor_from,actor_to,transaction_cluster,risk_signal
TX_001124,WALLET_SYN_0004,WALLET_SYN_0151,2026-08-07T00:00:00Z,0.374813,USDT_SIM,transfer,SRC_000933,0.54,,,TXCLUSTER_034,medium
TX_001125,WALLET_SYN_0089,WALLET_SYN_0002,2025-08-30T11:56:59Z,0.757506,USDT_SIM,transfer,SRC_005617,0.48,,ACT_0037,,low
TX_001126,WALLET_SYN_0076,WALLET_SYN_0192,2024-11-05T04:37:32Z,0.0123,USDT_SIM,consolidation,SRC_005498,0.38,ACT_0032,,,low
TX_001127,WALLET_SYN_0217,WALLET_SYN_0017,2026-08-19T00:00:00Z,0.45979,USDT_SIM,consolidation,SRC_001125,0.64,,ACT_0012,,medium
TX_001128,WALLET_SYN_0148,WALLET_SYN_0017,2026-08-21T00:00:00Z,0.280807,BTC_SIM,transfer,SRC_000866,0.23,,ACT_0012,,low
TX_001129,WALLET_SYN_0043,WALLET_SYN_0081,2024-12-18T18:00:37Z,0.254805,BTC_SIM,payment,SRC_000816,0.39,ACT_0018,,,low
TX_001130,WALLET_SYN_0178,WALLET_SYN_0129,2026-02-01T15:43:16Z,0.226221,USDT_SIM,escrow_release,SRC_003718,0.89,ACT_0041,,,low
TX_001131,WALLET_SYN_0146,WALLET_SYN_0075,2026-08-27T00:00:00Z,5.492499,ETH_SIM,transfer,SRC_001129,0.5,ACT_0047,,,low
TX_001132,WALLET_SYN_0020,WALLET_SYN_0135,2026-08-13T00:00:00Z,0.130314,ETH_SIM,consolidation,SRC_001678,0.91,,,,medium
TX_001133,WALLET_SYN_0131,WALLET_SYN_0198,2026-02-02T15:43:16Z,2.721036,USDT_SIM,transfer,SRC_002587,0.49,,,,low
TX_001134,WALLET_SYN_0013,WALLET_SYN_0200,2025-07-03T08:56:39Z,0.092147,USDT_SIM,escrow_release,SRC_002649,0.51,,,,low
TX_001135,WALLET_SYN_0215,WALLET_SYN_0073,2025-05-22T21:36:22Z,0.961174,BTC_SIM,transfer,SRC_004800,0.41,,,,medium
TX_001136,WALLET_SYN_0057,WALLET_SYN_0153,2026-03-29T22:38:20Z,0.174566,BTC_SIM,transfer,SRC_001664,0.75,ACT_0056,ACT_0054,,high
TX_001137,WALLET_SYN_0157,WALLET_SYN_0150,2026-08-14T00:00:00Z,0.026916,ETH_SIM,consolidation,SRC_004834,0.82,,ACT_0039,,low
TX_001138,WALLET_SYN_0072,WALLET_SYN_0054,2025-11-15T02:17:28Z,0.555666,BTC_SIM,transfer,SRC_003388,0.58,ACT_0009,ACT_0022,,low
TX_001139,WALLET_SYN_0163,WALLET_SYN_0018,2026-08-12T00:00:00Z,0.077043,ETH_SIM,transfer,SRC_002526,0.68,ACT_0001,,,low
TX_001140,WALLET_SYN_0220,WALLET_SYN_0021,2026-08-10T00:00:00Z,0.502969,ETH_SIM,transfer,SRC_002289,0.65,ACT_0016,,,medium
TX_001141,WALLET_SYN_0192,WALLET_SYN_0063,2026-08-09T22:06:12Z,0.111055,ETH_SIM,transfer,SRC_000503,0.55,,,,low
TX_001142,WALLET_SYN_0095,WALLET_SYN_0097,2026-06-11T01:20:48Z,0.459475,ETH_SIM,transfer,SRC_002932,0.28,ACT_0020,,,low
TX_001143,WALLET_SYN_0068,WALLET_SYN_0176,2025-07-17T18:40:31Z,0.567087,BTC_SIM,escrow_release,SRC_004621,0.38,,ACT_0012,,low
TX_001144,WALLET_SYN_0150,WALLET_SYN_0185,2025-06-10T21:22:52Z,1.188392,ETH_SIM,payment,SRC_001641,0.76,ACT_0039,,,high
TX_001145,WALLET_SYN_0069,WALLET_SYN_0168,2026-01-15T17:09:54Z,0.051678,BTC_SIM,transfer,SRC_004868,0.71,,ACT_0003,,low
TX_001146,WALLET_SYN_0098,WALLET_SYN_0052,2026-08-08T00:00:00Z,0.157659,USDT_SIM,escrow_release,SRC_001815,0.73,,ACT_0016,,low
TX_001147,WALLET_SYN_0114,WALLET_SYN_0213,2026-07-29T11:56:59Z,0.215763,USDT_SIM,consolidation,SRC_000698,0.74,ACT_0018,ACT_0045,,medium
TX_001148,WALLET_SYN_0085,WALLET_SYN_0193,2026-08-10T00:00:00Z,0.153239,BTC_SIM,transfer,SRC_001382,0.6,,,TXCLUSTER_035,medium
TX_001149,WALLET_SYN_0150,WALLET_SYN_0161,2026-08-17T00:00:00Z,0.084934,USDT_SIM,transfer,SRC_000275,0.87,ACT_0039,,,high
TX_001150,WALLET_SYN_0176,WALLET_SYN_0115,2026-08-19T00:00:00Z,0.096105,USDT_SIM,escrow_release,SRC_000251,0.73,ACT_0012,,,low
TX_001151,WALLET_SYN_0214,WALLET_SYN_0015,2026-08-18T00:00:00Z,2.175605,USDT_SIM,transfer,SRC_002217,0.82,,ACT_0013,,low
TX_001152,WALLET_SYN_0056,WALLET_SYN_0036,2026-08-24T00:00:00Z,0.374452,USDT_SIM,escrow_release,SRC_003479,0.31,,ACT_0007,TXCLUSTER_036,low
TX_001153,WALLET_SYN_0040,WALLET_SYN_0165,2026-08-07T00:00:00Z,0.128016,BTC_SIM,transfer,SRC_001122,0.32,,ACT_0037,,low
TX_001154,WALLET_SYN_0092,WALLET_SYN_0097,2026-08-17T00:00:00Z,0.26735,BTC_SIM,transfer,SRC_001070,0.77,ACT_0004,,TXCLUSTER_037,low
TX_001155,WALLET_SYN_0171,WALLET_SYN_0208,2026-08-24T00:00:00Z,0.170532,USDT_SIM,transfer,SRC_002240,0.62,ACT_0054,,TXCLUSTER_038,low
TX_001156,WALLET_SYN_0218,WALLET_SYN_0112,2025-03-21T08:56:39Z,0.235764,ETH_SIM,transfer,SRC_002166,0.75,,ACT_0059,TXCLUSTER_039,low
TX_001157,WALLET_SYN_0188,WALLET_SYN_0099,2026-09-01T00:00:00Z,0.217976,USDT_SIM,escrow_release,SRC_002665,0.63,ACT_0016,,,low
TX_001158,WALLET_SYN_0159,WALLET_SYN_0136,2026-05-20T12:12:24Z,1.021017,USDT_SIM,payment,SRC_003660,0.56,ACT_0015,ACT_0048,,low
TX_001159,WALLET_SYN_0147,WALLET_SYN_0192,2026-06-22T11:56:59Z,0.108139,USDT_SIM,payment,SRC_000154,0.45,,,,medium
TX_001160,WALLET_SYN_0090,WALLET_SYN_0139,2026-05-20T07:17:31Z,0.107283,BTC_SIM,payment,SRC_001377,0.49,ACT_0042,ACT_0002,,low
TX_001161,WALLET_SYN_0167,WALLET_SYN_0093,2026-08-03T00:00:00Z,0.039136,USDT_SIM,payment,SRC_001460,0.69,ACT_0040,ACT_0024,,medium
TX_001162,WALLET_SYN_0114,WALLET_SYN_0162,2026-08-29T00:00:00Z,0.486591,ETH_SIM,transfer,SRC_003291,0.49,ACT_0018,,,medium
TX_001163,WALLET_SYN_0006,WALLET_SYN_0102,2025-11-05T22:06:12Z,3.111317,BTC_SIM,payment,SRC_004727,0.52,ACT_0053,,,low
TX_001164,WALLET_SYN_0009,WALLET_SYN_0218,2025-02-01T18:00:37Z,0.063734,BTC_SIM,transfer,SRC_002446,0.89,,,,low
TX_001165,WALLET_SYN_0116,WALLET_SYN_0210,2025-03-05T18:40:31Z,0.664709,BTC_SIM,transfer,SRC_003515,0.94,ACT_0058,ACT_0014,,medium
TX_001166,WALLET_SYN_0110,WALLET_SYN_0055,2026-06-07T18:00:37Z,0.600787,BTC_SIM,escrow_release,SRC_005143,0.24,ACT_0033,ACT_0032,,medium
TX_001167,WALLET_SYN_0138,WALLET_SYN_0043,2025-04-05T18:40:31Z,0.142897,ETH_SIM,escrow_release,SRC_005508,0.82,,ACT_0018,,low
TX_001168,WALLET_SYN_0114,WALLET_SYN_0177,2026-08-26T00:00:00Z,0.223389,USDT_SIM,transfer,SRC_000727,0.72,ACT_0018,ACT_0053,,low
TX_001169,WALLET_SYN_0082,WALLET_SYN_0085,2026-08-28T00:00:00Z,0.138829,ETH_SIM,transfer,SRC_002398,0.48,,,TXCLUSTER_040,high
TX_001170,WALLET_SYN_0152,WALLET_SYN_0200,2025-09-17T04:37:32Z,0.229877,BTC_SIM,consolidation,SRC_004477,0.34,ACT_0042,,,low
TX_001171,WALLET_SYN_0073,WALLET_SYN_0037,2026-08-09T00:00:00Z,0.461647,ETH_SIM,transfer,SRC_003549,0.26,,,,low
TX_001172,WALLET_SYN_0188,WALLET_SYN_0205,2025-06-21T07:17:31Z,0.794811,USDT_SIM,split,SRC_000003,0.96,ACT_0016,,,medium
TX_001173,WALLET_SYN_0018,WALLET_SYN_0117,2026-08-16T09:25:01Z,0.691147,BTC_SIM,escrow_release,SRC_005402,0.53,,,,medium
TX_001174,WALLET_SYN_0025,WALLET_SYN_0124,2026-07-03T08:56:39Z,0.183455,BTC_SIM,transfer,SRC_004980,0.48,ACT_0029,,,medium
TX_001175,WALLET_SYN_0206,WALLET_SYN_0100,2025-09-22T10:13:48Z,0.467269,USDT_SIM,transfer,SRC_002579,0.76,ACT_0034,ACT_0008,,low
TX_001176,WALLET_SYN_0211,WALLET_SYN_0031,2026-09-01T00:00:00Z,0.550215,BTC_SIM,consolidation,SRC_001188,0.84,,,,low
TX_001177,WALLET_SYN_0027,WALLET_SYN_0128,2024-07-05T13:12:42Z,1.156832,ETH_SIM,escrow_release,SRC_003850,0.62,ACT_0004,,,low
TX_001178,WALLET_SYN_0204,WALLET_SYN_0117,2026-08-14T00:00:00Z,0.010397,USDT_SIM,transfer,SRC_004578,0.9,ACT_0041,,,low
TX_001179,WALLET_SYN_0164,WALLET_SYN_0017,2025-03-07T22:04:42Z,0.423379,USDT_SIM,transfer,SRC_004915,0.57,ACT_0043,ACT_0012,,low
TX_001180,WALLET_SYN_0042,WALLET_SYN_0041,2026-07-30T09:25:01Z,0.049604,USDT_SIM,transfer,SRC_002357,0.68,ACT_0052,,,low
TX_001181,WALLET_SYN_0158,WALLET_SYN_0017,2026-08-12T00:00:00Z,2.033391,USDT_SIM,transfer,SRC_003837,0.21,,ACT_0012,,low
TX_001182,WALLET_SYN_0001,WALLET_SYN_0210,2024-12-24T08:56:39Z,0.067694,BTC_SIM,transfer,SRC_004466,0.6,,ACT_0014,,low
TX_001183,WALLET_SYN_0212,WALLET_SYN_0106,2026-08-20T00:00:00Z,0.01998,USDT_SIM,transfer,SRC_002775,0.46,ACT_0057,,TXCLUSTER_041,low
TX_001184,WALLET_SYN_0016,WALLET_SYN_0212,2025-08-29T00:47:04Z,0.342237,BTC_SIM,escrow_release,SRC_004821,0.63,ACT_0026,ACT_0057,,low
TX_001185,WALLET_SYN_0136,WALLET_SYN_0184,2026-09-01T00:00:00Z,0.203726,ETH_SIM,transfer,SRC_004505,0.75,ACT_0048,,,low
TX_001186,WALLET_SYN_0152,WALLET_SYN_0010,2026-08-13T00:00:00Z,0.204654,ETH_SIM,transfer,SRC_000918,0.47,ACT_0042,,,low
TX_001187,WALLET_SYN_0168,WALLET_SYN_0202,2026-03-11T10:20:14Z,0.245043,BTC_SIM,transfer,SRC_004180,0.86,ACT_0003,ACT_0046,,medium
TX_001188,WALLET_SYN_0104,WALLET_SYN_0033,2026-04-19T22:51:37Z,0.506472,BTC_SIM,transfer,SRC_001985,0.58,ACT_0003,,,medium
TX_001189,WALLET_SYN_0176,WALLET_SYN_0134,2026-08-05T00:00:00Z,0.268119,ETH_SIM,payment,SRC_003604,0.92,ACT_0012,ACT_0051,,medium
TX_001190,WALLET_SYN_0055,WALLET_SYN_0089,2026-06-30T04:44:17Z,0.037061,USDT_SIM,consolidation,SRC_001398,0.6,ACT_0032,,,low
TX_001191,WALLET_SYN_0112,WALLET_SYN_0123,2026-08-22T00:00:00Z,0.623828,ETH_SIM,transfer,SRC_002027,0.65,ACT_0059,ACT_0046,,low
TX_001192,WALLET_SYN_0181,WALLET_SYN_0099,2026-08-19T00:00:00Z,0.508625,ETH_SIM,transfer,SRC_002625,0.68,,,,low
TX_001193,WALLET_SYN_0138,WALLET_SYN_0166,2026-08-22T00:00:00Z,3.420372,USDT_SIM,consolidation,SRC_000438,0.58,,,,low
TX_001194,WALLET_SYN_0032,WALLET_SYN_0090,2026-08-04T00:00:00Z,0.088729,BTC_SIM,escrow_release,SRC_000345,0.32,ACT_0048,ACT_0042,,low
TX_001195,WALLET_SYN_0001,WALLET_SYN_0186,2026-08-12T00:00:00Z,0.031671,BTC_SIM,transfer,SRC_004214,0.78,,ACT_0033,,low
TX_001196,WALLET_SYN_0056,WALLET_SYN_0104,2026-06-06T08:56:39Z,0.070269,BTC_SIM,payment,SRC_002761,0.74,,ACT_0003,TXCLUSTER_042,low
TX_001197,WALLET_SYN_0043,WALLET_SYN_0102,2025-02-19T00:39:48Z,0.686974,USDT_SIM,transfer,SRC_001789,0.29,ACT_0018,,,low
TX_001198,WALLET_SYN_0088,WALLET_SYN_0102,2025-09-05T17:55:46Z,0.187642,USDT_SIM,payment,SRC_002664,0.82,,,,low
TX_001199,WALLET_SYN_0145,WALLET_SYN_0149,2026-07-20T13:33:59Z,0.094285,ETH_SIM,consolidation,SRC_003022,0.42,ACT_0018,,,medium
TX_001200,WALLET_SYN_0068,WALLET_SYN_0035,2026-08-22T00:00:00Z,3.666173,USDT_SIM,transfer,SRC_003740,0.92,,,TXCLUSTER_043,low
TX_001201,WALLET_SYN_0008,WALLET_SYN_0101,2026-08-27T00:00:00Z,0.351256,BTC_SIM,transfer,SRC_000946,0.89,ACT_0051,ACT_0013,,low
TX_001202,WALLET_SYN_0011,WALLET_SYN_0105,2025-11-03T20:28:06Z,0.298405,ETH_SIM,transfer,SRC_003116,0.92,ACT_0043,,,low
TX_001203,WALLET_SYN_0054,WALLET_SYN_0191,2026-08-22T00:00:00Z,0.080529,BTC_SIM,escrow_release,SRC_005683,0.52,ACT_0022,ACT_0009,,medium
TX_001204,WALLET_SYN_0204,WALLET_SYN_0201,2024-09-10T13:12:42Z,1.243929,USDT_SIM,transfer,SRC_002692,0.29,ACT_0041,ACT_0035,,medium
TX_001205,WALLET_SYN_0099,WALLET_SYN_0106,2026-08-18T00:00:00Z,0.56456,BTC_SIM,transfer,SRC_003851,0.18,,,,medium
TX_001206,WALLET_SYN_0136,WALLET_SYN_0162,2024-11-11T10:20:14Z,0.366644,BTC_SIM,transfer,SRC_000242,0.56,ACT_0048,,,low
TX_001207,WALLET_SYN_0037,WALLET_SYN_0020,2025-11-19T10:13:48Z,1.689454,USDT_SIM,transfer,SRC_001413,0.74,,,,medium
TX_001208,WALLET_SYN_0135,WALLET_SYN_0051,2024-04-20T22:04:42Z,0.020907,ETH_SIM,transfer,SRC_001979,0.39,,ACT_0020,,medium
TX_001209,WALLET_SYN_0013,WALLET_SYN_0204,2025-12-14T12:12:24Z,0.113604,ETH_SIM,escrow_release,SRC_004603,0.63,,ACT_0041,,high
TX_001210,WALLET_SYN_0151,WALLET_SYN_0061,2026-08-22T00:00:00Z,0.622875,USDT_SIM,transfer,SRC_001259,0.44,,ACT_0012,TXCLUSTER_044,low
TX_001211,WALLET_SYN_0220,WALLET_SYN_0091,2026-08-01T00:39:48Z,0.086027,BTC_SIM,transfer,SRC_004648,0.1,ACT_0016,ACT_0060,,medium
TX_001212,WALLET_SYN_0039,WALLET_SYN_0153,2026-08-08T00:00:00Z,0.031141,ETH_SIM,escrow_release,SRC_004684,0.64,,ACT_0054,,medium
TX_001213,WALLET_SYN_0001,WALLET_SYN_0099,2026-08-20T00:00:00Z,0.039577,BTC_SIM,transfer,SRC_000211,0.48,,,,high
TX_001214,WALLET_SYN_0152,WALLET_SYN_0207,2025-02-21T18:00:37Z,1.383481,USDT_SIM,payment,SRC_005709,0.5,ACT_0042,,,medium
TX_001215,WALLET_SYN_0168,WALLET_SYN_0039,2026-08-04T00:47:04Z,0.322327,USDT_SIM,transfer,SRC_003366,0.52,ACT_0003,,,low
TX_001216,WALLET_SYN_0011,WALLET_SYN_0172,2026-08-15T00:00:00Z,0.403355,ETH_SIM,consolidation,SRC_002003,0.79,ACT_0043,ACT_0021,TXCLUSTER_045,low
TX_001217,WALLET_SYN_0048,WALLET_SYN_0175,2026-03-09T20:05:11Z,0.209738,ETH_SIM,transfer,SRC_004977,0.62,ACT_0050,,,medium
TX_001218,WALLET_SYN_0093,WALLET_SYN_0032,2026-08-31T00:00:00Z,0.201756,BTC_SIM,payment,SRC_005600,0.28,ACT_0024,ACT_0048,,low
TX_001219,WALLET_SYN_0095,WALLET_SYN_0111,2026-05-01T10:20:14Z,0.747261,USDT_SIM,transfer,SRC_003512,0.5,ACT_0020,ACT_0029,,low
TX_001220,WALLET_SYN_0066,WALLET_SYN_0167,2026-08-07T00:00:00Z,1.00877,ETH_SIM,transfer,SRC_002641,0.72,ACT_0030,ACT_0040,,low
TX_001221,WALLET_SYN_0085,WALLET_SYN_0023,2025-01-21T01:12:14Z,0.149038,BTC_SIM,transfer,SRC_000558,0.59,,ACT_0044,,low
TX_001222,WALLET_SYN_0192,WALLET_SYN_0108,2026-08-29T00:00:00Z,0.021198,USDT_SIM,transfer,SRC_001859,0.83,,ACT_0023,,low
TX_001223,WALLET_SYN_0192,WALLET_SYN_0119,2026-01-10T14:13:34Z,0.38305,BTC_SIM,consolidation,SRC_005559,0.57,,,,low
TX_001224,WALLET_SYN_0142,WALLET_SYN_0169,2026-08-20T00:00:00Z,0.41463,BTC_SIM,split,SRC_003873,0.56,,,,medium
TX_001225,WALLET_SYN_0087,WALLET_SYN_0186,2025-08-14T18:40:31Z,0.105909,USDT_SIM,transfer,SRC_003389,0.62,,ACT_0033,,low
TX_001226,WALLET_SYN_0174,WALLET_SYN_0092,2026-08-23T00:00:00Z,0.301549,BTC_SIM,transfer,SRC_005025,0.36,ACT_0052,ACT_0004,,low
TX_001227,WALLET_SYN_0184,WALLET_SYN_0035,2025-01-20T20:28:06Z,0.061354,ETH_SIM,transfer,SRC_005617,0.9,,,,low
TX_001228,WALLET_SYN_0084,WALLET_SYN_0044,2024-05-04T22:51:37Z,1.180775,USDT_SIM,transfer,SRC_001613,0.36,ACT_0027,ACT_0001,,low
TX_001229,WALLET_SYN_0171,WALLET_SYN_0099,2026-08-18T00:00:00Z,0.577254,USDT_SIM,payment,SRC_000128,0.86,ACT_0054,,,medium
TX_001230,WALLET_SYN_0171,WALLET_SYN_0220,2026-08-30T00:00:00Z,0.210858,BTC_SIM,escrow_release,SRC_002385,0.75,ACT_0054,ACT_0016,,low
TX_001231,WALLET_SYN_0082,WALLET_SYN_0006,2026-08-08T00:00:00Z,3.642296,ETH_SIM,payment,SRC_003033,0.53,,ACT_0053,,low
TX_001232,WALLET_SYN_0206,WALLET_SYN_0126,2025-07-31T11:28:43Z,0.091421,ETH_SIM,escrow_release,SRC_002949,0.47,ACT_0034,,,medium
TX_001233,WALLET_SYN_0192,WALLET_SYN_0144,2025-10-28T18:00:37Z,0.227403,ETH_SIM,payment,SRC_003439,0.68,,ACT_0037,,low
TX_001234,WALLET_SYN_0057,WALLET_SYN_0164,2024-12-11T10:59:17Z,0.027911,ETH_SIM,payment,SRC_001653,0.65,ACT_0056,ACT_0043,,low
TX_001235,WALLET_SYN_0086,WALLET_SYN_0003,2025-06-23T18:40:31Z,1.402109,BTC_SIM,escrow_release,SRC_005728,0.54,,ACT_0005,,low
TX_001236,WALLET_SYN_0112,WALLET_SYN_0108,2024-05-12T22:51:37Z,0.044737,ETH_SIM,transfer,SRC_004922,0.52,ACT_0059,ACT_0023,,low
TX_001237,WALLET_SYN_0103,WALLET_SYN_0080,2026-05-18T19:36:25Z,0.66989,ETH_SIM,payment,SRC_001224,0.67,ACT_0017,,,low
TX_001238,WALLET_SYN_0180,WALLET_SYN_0179,2026-08-12T00:00:00Z,0.089782,USDT_SIM,payment,SRC_001254,0.94,ACT_0031,,,medium
TX_001239,WALLET_SYN_0212,WALLET_SYN_0011,2026-05-12T20:05:11Z,0.553732,ETH_SIM,escrow_release,SRC_002106,0.44,ACT_0057,ACT_0043,,low
TX_001240,WALLET_SYN_0128,WALLET_SYN_0070,2026-08-25T00:00:00Z,0.407777,BTC_SIM,escrow_release,SRC_002803,0.32,,,TXCLUSTER_046,low
TX_001241,WALLET_SYN_0058,WALLET_SYN_0124,2026-08-31T00:00:00Z,0.74779,USDT_SIM,consolidation,SRC_001146,0.48,,,,low
TX_001242,WALLET_SYN_0215,WALLET_SYN_0152,2026-08-08T00:56:31Z,0.153143,USDT_SIM,transfer,SRC_004866,0.9,,ACT_0042,TXCLUSTER_047,low
TX_001243,WALLET_SYN_0004,WALLET_SYN_0136,2024-05-13T22:04:42Z,0.172906,ETH_SIM,transfer,SRC_002485,0.15,,ACT_0048,TXCLUSTER_048,high
TX_001244,WALLET_SYN_0198,WALLET_SYN_0135,2026-08-16T00:00:00Z,0.062184,BTC_SIM,transfer,SRC_002237,0.72,,,,medium
TX_001245,WALLET_SYN_0111,WALLET_SYN_0008,2026-08-09T00:00:00Z,0.209927,ETH_SIM,split,SRC_003530,0.49,ACT_0029,ACT_0051,,low
TX_001246,WALLET_SYN_0098,WALLET_SYN_0033,2026-08-31T00:00:00Z,0.043165,BTC_SIM,consolidation,SRC_000428,0.52,,,,low
TX_001247,WALLET_SYN_0079,WALLET_SYN_0076,2026-08-09T00:00:00Z,0.403981,USDT_SIM,transfer,SRC_001380,0.73,ACT_0043,ACT_0032,,low
TX_001248,WALLET_SYN_0208,WALLET_SYN_0102,2026-08-23T00:00:00Z,0.825499,USDT_SIM,payment,SRC_003052,0.61,,,,low
TX_001249,WALLET_SYN_0204,WALLET_SYN_0029,2026-08-14T00:00:00Z,0.056831,USDT_SIM,escrow_release,SRC_000493,0.69,ACT_0041,ACT_0011,,medium
TX_001250,WALLET_SYN_0074,WALLET_SYN_0012,2026-05-25T01:12:14Z,1.402395,BTC_SIM,split,SRC_001358,0.69,ACT_0024,,,medium
TX_001251,WALLET_SYN_0215,WALLET_SYN_0210,2026-08-30T00:00:00Z,0.644447,USDT_SIM,escrow_release,SRC_002113,0.15,,ACT_0014,TXCLUSTER_049,low
TX_001252,WALLET_SYN_0061,WALLET_SYN_0039,2026-07-19T12:53:27Z,0.72414,USDT_SIM,split,SRC_004364,0.46,ACT_0012,,,low
TX_001253,WALLET_SYN_0151,WALLET_SYN_0133,2026-08-18T00:00:00Z,0.063736,USDT_SIM,payment,SRC_000925,0.71,,ACT_0034,,low
TX_001254,WALLET_SYN_0030,WALLET_SYN_0161,2025-10-01T18:21:03Z,0.26594,USDT_SIM,escrow_release,SRC_004936,0.72,,,,low
TX_001255,WALLET_SYN_0206,WALLET_SYN_0203,2026-02-16T15:36:14Z,0.124492,ETH_SIM,payment,SRC_003138,0.84,ACT_0034,,,medium
TX_001256,WALLET_SYN_0201,WALLET_SYN_0033,2026-08-07T00:00:00Z,0.392211,BTC_SIM,transfer,SRC_000830,0.75,ACT_0035,,TXCLUSTER_050,low
TX_001257,WALLET_SYN_0103,WALLET_SYN_0085,2024-04-11T08:56:39Z,0.279334,ETH_SIM,payment,SRC_000707,0.21,ACT_0017,,,low
TX_001258,WALLET_SYN_0205,WALLET_SYN_0194,2026-08-30T00:00:00Z,0.144518,ETH_SIM,transfer,SRC_001779,0.78,,ACT_0050,,low
TX_001259,WALLET_SYN_0054,WALLET_SYN_0181,2024-12-12T22:51:37Z,0.45278,USDT_SIM,transfer,SRC_003985,0.81,ACT_0022,,,low
TX_001260,WALLET_SYN_0046,WALLET_SYN_0103,2026-08-06T00:00:00Z,0.01054,USDT_SIM,payment,SRC_001951,0.88,ACT_0050,ACT_0017,,low
TX_001261,WALLET_SYN_0045,WALLET_SYN_0220,2026-07-21T00:56:31Z,0.024083,BTC_SIM,escrow_release,SRC_002822,0.71,ACT_0033,ACT_0016,TXCLUSTER_051,medium
TX_001262,WALLET_SYN_0131,WALLET_SYN_0115,2024-10-30T18:21:03Z,0.042872,BTC_SIM,payment,SRC_003701,0.33,,,,low
TX_001263,WALLET_SYN_0020,WALLET_SYN_0024,2026-03-11T18:21:03Z,0.449263,USDT_SIM,escrow_release,SRC_002961,0.74,,,,medium
TX_001264,WALLET_SYN_0210,WALLET_SYN_0114,2026-08-30T00:00:00Z,0.180219,ETH_SIM,payment,SRC_005756,0.72,ACT_0014,ACT_0018,,low
TX_001265,WALLET_SYN_0206,WALLET_SYN_0193,2026-09-01T00:00:00Z,0.013115,USDT_SIM,transfer,SRC_001216,0.53,ACT_0034,,,high
TX_001266,WALLET_SYN_0120,WALLET_SYN_0194,2025-07-08T19:36:25Z,0.584546,ETH_SIM,transfer,SRC_002589,0.49,ACT_0040,ACT_0050,,low
TX_001267,WALLET_SYN_0203,WALLET_SYN_0051,2026-08-07T00:00:00Z,0.228341,ETH_SIM,transfer,SRC_000454,0.76,,ACT_0020,,medium
TX_001268,WALLET_SYN_0108,WALLET_SYN_0077,2026-08-28T00:00:00Z,0.054914,ETH_SIM,transfer,SRC_001725,0.46,ACT_0023,,,low
TX_001269,WALLET_SYN_0088,WALLET_SYN_0063,2026-08-08T00:00:00Z,0.107321,USDT_SIM,payment,SRC_000669,0.8,,,,low
TX_001270,WALLET_SYN_0102,WALLET_SYN_0080,2026-06-26T18:21:03Z,0.066944,BTC_SIM,escrow_release,SRC_004347,0.78,,,,medium
TX_001271,WALLET_SYN_0037,WALLET_SYN_0208,2025-02-22T19:31:51Z,0.093874,USDT_SIM,transfer,SRC_002467,0.82,,,,low
TX_001272,WALLET_SYN_0054,WALLET_SYN_0108,2025-12-17T15:43:16Z,0.082639,USDT_SIM,payment,SRC_003912,0.97,ACT_0022,ACT_0023,,high
TX_001273,WALLET_SYN_0052,WALLET_SYN_0110,2026-08-04T00:00:00Z,1.633466,BTC_SIM,transfer,SRC_000654,0.57,ACT_0016,ACT_0033,,medium
TX_001274,WALLET_SYN_0005,WALLET_SYN_0015,2024-12-23T08:56:39Z,0.672264,BTC_SIM,escrow_release,SRC_005070,0.94,ACT_0006,ACT_0013,,low
TX_001275,WALLET_SYN_0025,WALLET_SYN_0076,2026-08-28T00:00:00Z,0.527315,BTC_SIM,transfer,SRC_004303,0.85,ACT_0029,ACT_0032,,low
TX_001276,WALLET_SYN_0008,WALLET_SYN_0080,2026-08-05T00:00:00Z,0.531694,ETH_SIM,escrow_release,SRC_005681,0.4,ACT_0051,,,high
TX_001277,WALLET_SYN_0202,WALLET_SYN_0106,2025-08-19T15:47:40Z,0.110125,ETH_SIM,transfer,SRC_003904,0.54,ACT_0046,,TXCLUSTER_052,low
TX_001278,WALLET_SYN_0085,WALLET_SYN_0151,2024-03-15T02:17:28Z,0.165542,USDT_SIM,transfer,SRC_000401,0.3,,,,low
TX_001279,WALLET_SYN_0046,WALLET_SYN_0195,2026-06-18T11:07:27Z,0.13444,BTC_SIM,payment,SRC_003456,0.4,ACT_0050,,,high
TX_001280,WALLET_SYN_0149,WALLET_SYN_0112,2026-08-02T00:00:00Z,0.128929,BTC_SIM,payment,SRC_000929,0.42,,ACT_0059,,high
TX_001281,WALLET_SYN_0131,WALLET_SYN_0054,2025-02-28T22:04:42Z,0.558817,ETH_SIM,escrow_release,SRC_003500,0.3,,ACT_0022,,low
TX_001282,WALLET_SYN_0102,WALLET_SYN_0051,2025-04-18T22:06:12Z,0.256491,BTC_SIM,transfer,SRC_000614,0.87,,ACT_0020,,medium
TX_001283,WALLET_SYN_0204,WALLET_SYN_0087,2025-07-24T10:13:36Z,0.113465,ETH_SIM,transfer,SRC_004531,0.7,ACT_0041,,,low
TX_001284,WALLET_SYN_0120,WALLET_SYN_0196,2025-05-13T11:28:43Z,0.273102,USDT_SIM,split,SRC_004469,0.41,ACT_0040,,,medium
TX_001285,WALLET_SYN_0188,WALLET_SYN_0088,2026-08-18T00:00:00Z,0.086964,ETH_SIM,transfer,SRC_001827,0.62,ACT_0016,,,low
