relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,source_id,timestamp,confidence,evidence_id,relationship_status
REL_008991,actor,ACT_0003,ASSOCIATED_WITH,infrastructure,INFRA_002563,SRC_003059,2026-08-05T00:00:00Z,0.3,EVD_108991,confirmed
REL_008992,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_001847,SRC_000989,2024-08-06T13:12:42Z,0.45,EVD_108992,confirmed
REL_008993,actor,ACT_0052,ASSOCIATED_WITH,infrastructure,INFRA_002336,SRC_001959,2026-08-16T00:00:00Z,0.41,EVD_108993,confirmed
REL_008994,actor,ACT_0038,ASSOCIATED_WITH,infrastructure,INFRA_005329,SRC_003047,2025-02-21T22:04:42Z,0.62,EVD_108994,confirmed
REL_008995,actor,ACT_0020,ASSOCIATED_WITH,infrastructure,INFRA_002704,SRC_002982,2026-06-27T15:47:40Z,0.28,EVD_108995,confirmed
REL_008996,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_004400,SRC_005158,2026-08-11T00:00:00Z,0.13,EVD_108996,confirmed
REL_008997,actor,ACT_0009,ASSOCIATED_WITH,infrastructure,INFRA_001768,SRC_003868,2026-08-26T00:00:00Z,0.76,EVD_108997,confirmed
REL_008998,actor,ACT_0036,ASSOCIATED_WITH,infrastructure,INFRA_003726,SRC_001732,2025-12-09T02:17:28Z,0.31,EVD_108998,confirmed
REL_008999,actor,ACT_0010,ASSOCIATED_WITH,infrastructure,INFRA_004953,SRC_003722,2026-05-31T00:39:48Z,0.3,EVD_108999,confirmed
REL_009000,actor,ACT_0050,ASSOCIATED_WITH,infrastructure,INFRA_002918,SRC_004686,2026-07-13T01:12:14Z,0.65,EVD_109000,confirmed
REL_009001,actor,ACT_0060,ASSOCIATED_WITH,infrastructure,INFRA_002500,SRC_004123,2025-12-24T10:13:36Z,0.73,EVD_109001,confirmed
REL_009002,actor,ACT_0027,ASSOCIATED_WITH,infrastructure,INFRA_000237,SRC_000199,2025-09-20T18:08:11Z,0.24,EVD_109002,confirmed
REL_009003,actor,ACT_0023,ASSOCIATED_WITH,infrastructure,INFRA_003136,SRC_004918,2026-07-07T11:07:27Z,0.5,EVD_109003,confirmed
REL_009004,actor,ACT_0003,ASSOCIATED_WITH,infrastructure,INFRA_001292,SRC_003123,2026-08-05T00:00:00Z,0.72,EVD_109004,confirmed
REL_009005,actor,ACT_0022,ASSOCIATED_WITH,infrastructure,INFRA_004675,SRC_000916,2025-10-08T20:05:11Z,0.65,EVD_109005,confirmed
REL_009006,actor,ACT_0023,ASSOCIATED_WITH,infrastructure,INFRA_003713,SRC_004534,2026-09-01T00:00:00Z,0.24,EVD_109006,confirmed
REL_009007,actor,ACT_0054,ASSOCIATED_WITH,infrastructure,INFRA_004577,SRC_004240,2026-06-02T20:05:11Z,0.35,EVD_109007,confirmed
REL_009008,actor,ACT_0042,ASSOCIATED_WITH,infrastructure,INFRA_002286,SRC_005278,2026-02-11T11:07:27Z,0.81,EVD_109008,confirmed
REL_009009,actor,ACT_0056,ASSOCIATED_WITH,infrastructure,INFRA_005230,SRC_004467,2026-08-15T00:00:00Z,0.59,EVD_109009,confirmed
REL_009010,actor,ACT_0018,ASSOCIATED_WITH,infrastructure,INFRA_005082,SRC_002291,2026-02-28T11:56:59Z,0.76,EVD_109010,confirmed
REL_009011,actor,ACT_0044,ASSOCIATED_WITH,infrastructure,INFRA_002114,SRC_003756,2026-08-24T00:00:00Z,0.42,EVD_109011,confirmed
REL_009012,actor,ACT_0027,ASSOCIATED_WITH,infrastructure,INFRA_002095,SRC_001645,2026-04-04T01:20:48Z,0.67,EVD_109012,confirmed
REL_009013,actor,ACT_0053,ASSOCIATED_WITH,infrastructure,INFRA_002629,SRC_005409,2026-02-26T22:04:42Z,0.65,EVD_109013,confirmed
REL_009014,actor,ACT_0046,ASSOCIATED_WITH,infrastructure,INFRA_003637,SRC_003270,2026-08-15T00:00:00Z,0.12,EVD_109014,confirmed
REL_009015,actor,ACT_0007,ASSOCIATED_WITH,infrastructure,INFRA_005221,SRC_005701,2026-05-28T08:12:20Z,0.27,EVD_109015,confirmed
REL_009016,actor,ACT_0059,ASSOCIATED_WITH,infrastructure,INFRA_000077,SRC_001273,2026-08-04T00:00:00Z,0.34,EVD_109016,confirmed
REL_009017,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_002096,SRC_003210,2026-08-09T00:00:00Z,0.47,EVD_109017,confirmed
REL_009018,actor,ACT_0047,ASSOCIATED_WITH,infrastructure,INFRA_005901,SRC_004067,2026-08-14T00:00:00Z,0.05,EVD_109018,confirmed
REL_009019,actor,ACT_0028,ASSOCIATED_WITH,infrastructure,INFRA_005960,SRC_003996,2026-08-04T00:00:00Z,0.35,EVD_109019,confirmed
REL_009020,actor,ACT_0039,ASSOCIATED_WITH,infrastructure,INFRA_005539,SRC_001665,2026-08-14T20:43:57Z,0.81,EVD_109020,confirmed
REL_009021,actor,ACT_0057,ASSOCIATED_WITH,infrastructure,INFRA_000282,SRC_003864,2026-08-09T00:00:00Z,0.44,EVD_109021,confirmed
REL_009022,actor,ACT_0012,ASSOCIATED_WITH,infrastructure,INFRA_001363,SRC_002651,2025-11-03T15:47:40Z,0.63,EVD_109022,confirmed
REL_009023,actor,ACT_0050,ASSOCIATED_WITH,infrastructure,INFRA_000355,SRC_000147,2026-08-09T00:00:00Z,0.24,EVD_109023,confirmed
REL_009024,actor,ACT_0013,ASSOCIATED_WITH,infrastructure,INFRA_006050,SRC_000983,2025-11-12T22:06:12Z,0.88,EVD_109024,confirmed
REL_009025,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_003786,SRC_001585,2026-08-15T00:00:00Z,0.5,EVD_109025,confirmed
REL_009026,actor,ACT_0019,ASSOCIATED_WITH,infrastructure,INFRA_002711,SRC_001193,2026-08-11T00:00:00Z,0.32,EVD_109026,confirmed
REL_009027,actor,ACT_0017,ASSOCIATED_WITH,infrastructure,INFRA_000654,SRC_005499,2026-08-23T00:00:00Z,0.48,EVD_109027,confirmed
REL_009028,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_001038,SRC_001563,2026-08-24T00:00:00Z,0.33,EVD_109028,confirmed
REL_009029,actor,ACT_0031,ASSOCIATED_WITH,infrastructure,INFRA_005699,SRC_004879,2025-12-15T08:12:20Z,0.33,EVD_109029,confirmed
REL_009030,actor,ACT_0018,ASSOCIATED_WITH,infrastructure,INFRA_004900,SRC_001300,2026-08-12T00:00:00Z,0.29,EVD_109030,confirmed
REL_009031,actor,ACT_0050,ASSOCIATED_WITH,infrastructure,INFRA_004158,SRC_004086,2025-07-29T01:12:14Z,0.73,EVD_109031,confirmed
REL_009032,actor,ACT_0042,ASSOCIATED_WITH,infrastructure,INFRA_005852,SRC_003950,2026-08-19T00:00:00Z,0.79,EVD_109032,confirmed
REL_009033,actor,ACT_0045,ASSOCIATED_WITH,infrastructure,INFRA_002147,SRC_005631,2026-08-15T00:00:00Z,0.31,EVD_109033,confirmed
REL_009034,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_002469,SRC_004930,2026-01-04T00:39:48Z,0.42,EVD_109034,confirmed
REL_009035,actor,ACT_0021,ASSOCIATED_WITH,infrastructure,INFRA_002068,SRC_003105,2026-02-09T20:05:11Z,0.42,EVD_109035,confirmed
REL_009036,actor,ACT_0008,ASSOCIATED_WITH,infrastructure,INFRA_000290,SRC_005481,2026-08-11T00:00:00Z,0.53,EVD_109036,confirmed
REL_009037,actor,ACT_0029,ASSOCIATED_WITH,infrastructure,INFRA_003788,SRC_002706,2026-08-21T00:00:00Z,0.42,EVD_109037,confirmed
REL_009038,actor,ACT_0019,ASSOCIATED_WITH,infrastructure,INFRA_001965,SRC_004912,2026-08-04T00:00:00Z,0.6,EVD_109038,confirmed
REL_009039,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_001789,SRC_005431,2024-12-31T11:28:43Z,0.58,EVD_109039,confirmed
REL_009040,actor,ACT_0037,ASSOCIATED_WITH,infrastructure,INFRA_003870,SRC_005494,2025-10-15T15:43:16Z,0.27,EVD_109040,confirmed
REL_009041,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_005903,SRC_003929,2025-10-20T18:40:31Z,0.4,EVD_109041,confirmed
REL_009042,actor,ACT_0030,ASSOCIATED_WITH,infrastructure,INFRA_002172,SRC_002504,2026-08-30T00:00:00Z,0.31,EVD_109042,confirmed
REL_009043,actor,ACT_0033,ASSOCIATED_WITH,infrastructure,INFRA_002875,SRC_002955,2026-08-12T00:00:00Z,0.29,EVD_109043,confirmed
REL_009044,actor,ACT_0049,ASSOCIATED_WITH,infrastructure,INFRA_004146,SRC_000195,2026-08-12T00:00:00Z,0.64,EVD_109044,confirmed
REL_009045,actor,ACT_0060,ASSOCIATED_WITH,infrastructure,INFRA_003639,SRC_001365,2025-03-30T11:56:59Z,0.73,EVD_109045,confirmed
REL_009046,actor,ACT_0030,ASSOCIATED_WITH,infrastructure,INFRA_000137,SRC_000471,2026-08-15T00:00:00Z,0.34,EVD_109046,confirmed
REL_009047,actor,ACT_0028,ASSOCIATED_WITH,infrastructure,INFRA_004772,SRC_005842,2026-08-09T00:00:00Z,0.6,EVD_109047,confirmed
REL_009048,actor,ACT_0040,ASSOCIATED_WITH,infrastructure,INFRA_005977,SRC_003225,2025-12-03T07:17:31Z,0.27,EVD_109048,confirmed
REL_009049,actor,ACT_0026,ASSOCIATED_WITH,infrastructure,INFRA_003997,SRC_003282,2026-08-31T00:00:00Z,0.09,EVD_109049,confirmed
REL_009050,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_002191,SRC_004938,2026-08-14T00:00:00Z,0.17,EVD_109050,confirmed
REL_009051,actor,ACT_0026,ASSOCIATED_WITH,infrastructure,INFRA_001745,SRC_003154,2024-10-28T02:17:28Z,0.81,EVD_109051,confirmed
REL_009052,actor,ACT_0044,ASSOCIATED_WITH,infrastructure,INFRA_004150,SRC_001481,2026-08-02T00:00:00Z,0.48,EVD_109052,confirmed
REL_009053,actor,ACT_0050,ASSOCIATED_WITH,infrastructure,INFRA_003952,SRC_003895,2024-12-18T18:00:37Z,0.25,EVD_109053,confirmed
REL_009054,actor,ACT_0039,ASSOCIATED_WITH,infrastructure,INFRA_000315,SRC_004550,2026-08-27T00:00:00Z,0.16,EVD_109054,confirmed
REL_009055,actor,ACT_0010,ASSOCIATED_WITH,infrastructure,INFRA_001865,SRC_001462,2026-08-06T00:00:00Z,0.51,EVD_109055,confirmed
REL_009056,actor,ACT_0044,ASSOCIATED_WITH,infrastructure,INFRA_003992,SRC_004441,2026-08-19T00:00:00Z,0.47,EVD_109056,confirmed
REL_009057,actor,ACT_0007,ASSOCIATED_WITH,infrastructure,INFRA_005191,SRC_000316,2026-08-06T00:00:00Z,0.39,EVD_109057,confirmed
REL_009058,actor,ACT_0021,ASSOCIATED_WITH,infrastructure,INFRA_001031,SRC_001531,2026-08-06T00:00:00Z,0.11,EVD_109058,confirmed
REL_009059,actor,ACT_0008,ASSOCIATED_WITH,infrastructure,INFRA_000923,SRC_005134,2025-06-12T08:56:39Z,0.6,EVD_109059,confirmed
REL_009060,actor,ACT_0049,ASSOCIATED_WITH,infrastructure,INFRA_001654,SRC_004270,2026-08-04T00:00:00Z,0.59,EVD_109060,confirmed
REL_009061,actor,ACT_0020,ASSOCIATED_WITH,infrastructure,INFRA_004296,SRC_003779,2026-08-23T00:00:00Z,0.44,EVD_109061,confirmed
REL_009062,actor,ACT_0005,ASSOCIATED_WITH,infrastructure,INFRA_004000,SRC_005592,2026-06-01T02:17:28Z,0.06,EVD_109062,confirmed
REL_009063,actor,ACT_0059,ASSOCIATED_WITH,infrastructure,INFRA_006053,SRC_005268,2025-12-26T07:17:31Z,0.7,EVD_109063,confirmed
REL_009064,actor,ACT_0031,ASSOCIATED_WITH,infrastructure,INFRA_004805,SRC_003762,2026-04-01T22:06:12Z,0.29,EVD_109064,confirmed
REL_009065,actor,ACT_0009,ASSOCIATED_WITH,infrastructure,INFRA_000760,SRC_000717,2026-08-13T00:00:00Z,0.39,EVD_109065,confirmed
REL_009066,actor,ACT_0015,ASSOCIATED_WITH,infrastructure,INFRA_002596,SRC_002424,2026-07-05T18:10:40Z,0.64,EVD_109066,confirmed
REL_009067,actor,ACT_0053,ASSOCIATED_WITH,infrastructure,INFRA_005732,SRC_000869,2025-08-29T17:55:46Z,0.22,EVD_109067,confirmed
REL_009068,actor,ACT_0008,ASSOCIATED_WITH,infrastructure,INFRA_001727,SRC_002965,2026-08-07T00:00:00Z,0.48,EVD_109068,confirmed
REL_009069,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_002024,SRC_001153,2025-06-30T18:08:11Z,0.35,EVD_109069,confirmed
REL_009070,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_005357,SRC_000848,2026-07-16T19:36:25Z,0.49,EVD_109070,confirmed
REL_009071,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_004225,SRC_001910,2026-08-03T00:00:00Z,0.21,EVD_109071,confirmed
REL_009072,actor,ACT_0048,ASSOCIATED_WITH,infrastructure,INFRA_004388,SRC_004325,2026-08-14T00:00:00Z,0.37,EVD_109072,confirmed
REL_009073,actor,ACT_0009,ASSOCIATED_WITH,infrastructure,INFRA_002305,SRC_001018,2026-08-21T00:00:00Z,0.35,EVD_109073,confirmed
REL_009074,actor,ACT_0043,ASSOCIATED_WITH,infrastructure,INFRA_005111,SRC_001018,2026-08-13T00:00:00Z,0.32,EVD_109074,confirmed
REL_009075,actor,ACT_0057,ASSOCIATED_WITH,infrastructure,INFRA_000078,SRC_001807,2024-06-18T01:12:14Z,0.48,EVD_109075,confirmed
REL_009076,actor,ACT_0007,ASSOCIATED_WITH,infrastructure,INFRA_003138,SRC_002074,2026-01-03T14:13:34Z,0.82,EVD_109076,confirmed
REL_009077,actor,ACT_0027,ASSOCIATED_WITH,infrastructure,INFRA_002141,SRC_000449,2025-02-12T18:40:31Z,0.52,EVD_109077,confirmed
REL_009078,actor,ACT_0001,ASSOCIATED_WITH,infrastructure,INFRA_005644,SRC_005649,2026-03-01T18:08:11Z,0.38,EVD_109078,confirmed
REL_009079,actor,ACT_0015,ASSOCIATED_WITH,infrastructure,INFRA_003376,SRC_001625,2026-04-13T21:22:52Z,0.09,EVD_109079,confirmed
REL_009080,actor,ACT_0036,ASSOCIATED_WITH,infrastructure,INFRA_003474,SRC_003205,2025-06-08T15:47:40Z,0.28,EVD_109080,confirmed
REL_009081,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_003648,SRC_002601,2025-07-13T11:28:43Z,0.77,EVD_109081,confirmed
REL_009082,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_005749,SRC_002231,2026-04-11T11:28:43Z,0.47,EVD_109082,confirmed
REL_009083,actor,ACT_0052,ASSOCIATED_WITH,infrastructure,INFRA_004334,SRC_004302,2026-06-26T10:37:19Z,0.16,EVD_109083,confirmed
REL_009084,actor,ACT_0032,ASSOCIATED_WITH,infrastructure,INFRA_004866,SRC_002623,2026-02-25T10:13:36Z,0.21,EVD_109084,confirmed
REL_009085,actor,ACT_0032,ASSOCIATED_WITH,infrastructure,INFRA_001822,SRC_001103,2025-09-14T20:05:11Z,0.29,EVD_109085,confirmed
REL_009086,actor,ACT_0025,ASSOCIATED_WITH,infrastructure,INFRA_005667,SRC_003851,2026-08-23T00:00:00Z,0.53,EVD_109086,confirmed
REL_009087,actor,ACT_0030,ASSOCIATED_WITH,infrastructure,INFRA_003817,SRC_000924,2026-08-11T00:00:00Z,0.59,EVD_109087,confirmed
REL_009088,actor,ACT_0026,ASSOCIATED_WITH,infrastructure,INFRA_005579,SRC_003710,2025-05-27T11:56:59Z,0.34,EVD_109088,confirmed
REL_009089,actor,ACT_0026,ASSOCIATED_WITH,infrastructure,INFRA_000743,SRC_004053,2025-11-16T10:37:19Z,0.32,EVD_109089,confirmed
REL_009090,actor,ACT_0053,ASSOCIATED_WITH,infrastructure,INFRA_002518,SRC_001699,2026-08-16T00:00:00Z,0.31,EVD_109090,confirmed
REL_009091,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_004246,SRC_003963,2026-08-14T20:43:57Z,0.18,EVD_109091,confirmed
REL_009092,actor,ACT_0036,ASSOCIATED_WITH,infrastructure,INFRA_001581,SRC_002931,2026-08-04T00:00:00Z,0.31,EVD_109092,confirmed
REL_009093,actor,ACT_0014,ASSOCIATED_WITH,infrastructure,INFRA_001060,SRC_000812,2026-06-01T11:07:27Z,0.71,EVD_109093,confirmed
REL_009094,actor,ACT_0027,ASSOCIATED_WITH,infrastructure,INFRA_000422,SRC_001015,2026-06-17T00:56:31Z,0.6,EVD_109094,confirmed
REL_009095,actor,ACT_0025,ASSOCIATED_WITH,infrastructure,INFRA_005090,SRC_001181,2025-12-28T21:22:52Z,0.67,EVD_109095,confirmed
REL_009096,actor,ACT_0021,ASSOCIATED_WITH,infrastructure,INFRA_002870,SRC_005473,2025-05-27T18:21:03Z,0.27,EVD_109096,confirmed
REL_009097,actor,ACT_0018,ASSOCIATED_WITH,infrastructure,INFRA_001819,SRC_005004,2026-05-19T22:04:42Z,0.53,EVD_109097,confirmed
REL_009098,actor,ACT_0038,ASSOCIATED_WITH,infrastructure,INFRA_000205,SRC_002304,2026-04-17T04:42:59Z,0.78,EVD_109098,confirmed
REL_009099,actor,ACT_0057,ASSOCIATED_WITH,infrastructure,INFRA_005422,SRC_004245,2025-02-10T22:38:20Z,0.52,EVD_109099,confirmed
REL_009100,actor,ACT_0047,ASSOCIATED_WITH,infrastructure,INFRA_002830,SRC_001194,2026-04-19T17:55:46Z,0.22,EVD_109100,confirmed
REL_009101,actor,ACT_0058,ASSOCIATED_WITH,infrastructure,INFRA_000376,SRC_004264,2025-08-17T10:59:17Z,0.21,EVD_109101,confirmed
REL_009102,actor,ACT_0007,ASSOCIATED_WITH,infrastructure,INFRA_002384,SRC_001318,2025-11-26T22:06:12Z,0.47,EVD_109102,confirmed
REL_009103,actor,ACT_0018,ASSOCIATED_WITH,infrastructure,INFRA_004894,SRC_000668,2026-08-11T00:00:00Z,0.52,EVD_109103,confirmed
REL_009104,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_000899,SRC_001528,2025-06-30T10:20:14Z,0.14,EVD_109104,confirmed
REL_009105,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_003943,SRC_003151,2026-08-28T00:00:00Z,0.14,EVD_109105,confirmed
REL_009106,actor,ACT_0001,ASSOCIATED_WITH,infrastructure,INFRA_003108,SRC_003679,2026-04-18T19:36:25Z,0.2,EVD_109106,confirmed
REL_009107,actor,ACT_0023,ASSOCIATED_WITH,infrastructure,INFRA_000945,SRC_002819,2026-08-11T00:00:00Z,0.35,EVD_109107,confirmed
REL_009108,actor,ACT_0019,ASSOCIATED_WITH,infrastructure,INFRA_002790,SRC_005055,2025-10-31T19:36:25Z,0.31,EVD_109108,confirmed
REL_009109,actor,ACT_0010,ASSOCIATED_WITH,infrastructure,INFRA_003667,SRC_003340,2026-03-19T15:36:14Z,0.73,EVD_109109,confirmed
REL_009110,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_001215,SRC_000778,2026-01-17T10:37:19Z,0.43,EVD_109110,confirmed
REL_009111,actor,ACT_0029,ASSOCIATED_WITH,infrastructure,INFRA_003215,SRC_005385,2026-08-23T00:00:00Z,0.23,EVD_109111,confirmed
REL_009112,actor,ACT_0022,ASSOCIATED_WITH,infrastructure,INFRA_005241,SRC_004121,2024-11-05T21:22:52Z,0.7,EVD_109112,confirmed
REL_009113,actor,ACT_0009,ASSOCIATED_WITH,infrastructure,INFRA_002492,SRC_002559,2026-08-19T00:00:00Z,0.31,EVD_109113,confirmed
REL_009114,actor,ACT_0032,ASSOCIATED_WITH,infrastructure,INFRA_001567,SRC_000126,2026-08-05T00:00:00Z,0.22,EVD_109114,confirmed
REL_009115,actor,ACT_0006,ASSOCIATED_WITH,infrastructure,INFRA_000359,SRC_002217,2024-07-15T04:37:32Z,0.32,EVD_109115,confirmed
REL_009116,actor,ACT_0013,ASSOCIATED_WITH,infrastructure,INFRA_004261,SRC_004963,2026-02-23T21:36:22Z,0.74,EVD_109116,confirmed
REL_009117,actor,ACT_0008,ASSOCIATED_WITH,infrastructure,INFRA_002143,SRC_001113,2026-08-28T00:00:00Z,0.3,EVD_109117,confirmed
REL_009118,actor,ACT_0050,ASSOCIATED_WITH,infrastructure,INFRA_003888,SRC_003335,2026-08-28T00:00:00Z,0.24,EVD_109118,confirmed
REL_009119,actor,ACT_0048,ASSOCIATED_WITH,infrastructure,INFRA_001556,SRC_005213,2026-08-08T00:00:00Z,0.73,EVD_109119,confirmed
REL_009120,actor,ACT_0028,ASSOCIATED_WITH,infrastructure,INFRA_000671,SRC_005609,2026-02-09T08:56:39Z,0.73,EVD_109120,confirmed
REL_009121,actor,ACT_0021,ASSOCIATED_WITH,infrastructure,INFRA_004324,SRC_003588,2025-11-13T17:55:46Z,0.28,EVD_109121,confirmed
REL_009122,actor,ACT_0017,ASSOCIATED_WITH,infrastructure,INFRA_000793,SRC_003189,2026-04-16T01:12:14Z,0.3,EVD_109122,confirmed
REL_009123,actor,ACT_0049,ASSOCIATED_WITH,infrastructure,INFRA_002680,SRC_003786,2026-08-08T00:00:00Z,0.32,EVD_109123,confirmed
REL_009124,actor,ACT_0004,ASSOCIATED_WITH,infrastructure,INFRA_000264,SRC_004955,2026-08-03T00:00:00Z,0.55,EVD_109124,confirmed
REL_009125,actor,ACT_0014,ASSOCIATED_WITH,infrastructure,INFRA_000885,SRC_005653,2026-09-01T00:00:00Z,0.47,EVD_109125,confirmed
REL_009126,actor,ACT_0026,ASSOCIATED_WITH,infrastructure,INFRA_003487,SRC_004354,2025-06-18T21:22:52Z,0.23,EVD_109126,confirmed
REL_009127,actor,ACT_0014,ASSOCIATED_WITH,infrastructure,INFRA_005064,SRC_002478,2025-09-30T18:08:11Z,0.58,EVD_109127,confirmed
REL_009128,actor,ACT_0013,ASSOCIATED_WITH,infrastructure,INFRA_003370,SRC_001490,2026-03-16T07:17:31Z,0.21,EVD_109128,confirmed
REL_009129,actor,ACT_0008,ASSOCIATED_WITH,infrastructure,INFRA_000784,SRC_003121,2026-08-07T00:00:00Z,0.51,EVD_109129,confirmed
REL_009130,actor,ACT_0015,ASSOCIATED_WITH,infrastructure,INFRA_000213,SRC_002513,2026-02-19T08:56:39Z,0.78,EVD_109130,confirmed
REL_009131,actor,ACT_0059,ASSOCIATED_WITH,infrastructure,INFRA_005645,SRC_003218,2025-03-16T21:36:22Z,0.28,EVD_109131,confirmed
REL_009132,actor,ACT_0054,ASSOCIATED_WITH,infrastructure,INFRA_000475,SRC_001832,2026-08-06T00:00:00Z,0.64,EVD_109132,confirmed
REL_009133,actor,ACT_0008,ASSOCIATED_WITH,infrastructure,INFRA_001543,SRC_002950,2024-09-22T20:05:11Z,0.56,EVD_109133,confirmed
REL_009134,actor,ACT_0051,ASSOCIATED_WITH,infrastructure,INFRA_004971,SRC_004665,2026-08-11T00:00:00Z,0.31,EVD_109134,confirmed
REL_009135,actor,ACT_0023,ASSOCIATED_WITH,infrastructure,INFRA_004653,SRC_004279,2026-08-12T00:00:00Z,0.29,EVD_109135,confirmed
REL_009136,actor,ACT_0049,ASSOCIATED_WITH,infrastructure,INFRA_005141,SRC_002392,2025-06-09T22:06:12Z,0.49,EVD_109136,confirmed
REL_009137,actor,ACT_0045,ASSOCIATED_WITH,infrastructure,INFRA_002921,SRC_004127,2026-08-18T00:00:00Z,0.84,EVD_109137,confirmed
REL_009138,actor,ACT_0002,ASSOCIATED_WITH,infrastructure,INFRA_000490,SRC_004528,2026-08-30T00:00:00Z,0.31,EVD_109138,confirmed
REL_009139,actor,ACT_0051,ASSOCIATED_WITH,infrastructure,INFRA_005421,SRC_002226,2026-08-23T00:00:00Z,0.27,EVD_109139,confirmed
REL_009140,actor,ACT_0041,ASSOCIATED_WITH,infrastructure,INFRA_000925,SRC_000323,2025-06-14T22:38:20Z,0.42,EVD_109140,confirmed
REL_009141,actor,ACT_0009,ASSOCIATED_WITH,infrastructure,INFRA_005896,SRC_003074,2024-08-12T21:36:22Z,0.49,EVD_109141,confirmed
REL_009142,actor,ACT_0049,ASSOCIATED_WITH,infrastructure,INFRA_003881,SRC_004160,2026-08-06T18:21:03Z,0.53,EVD_109142,confirmed
REL_009143,actor,ACT_0052,ASSOCIATED_WITH,infrastructure,INFRA_003045,SRC_002318,2026-08-27T00:00:00Z,0.75,EVD_109143,confirmed
REL_009144,actor,ACT_0034,ASSOCIATED_WITH,infrastructure,INFRA_001281,SRC_002433,2026-08-14T00:00:00Z,0.44,EVD_109144,confirmed
REL_009145,actor,ACT_0036,ASSOCIATED_WITH,infrastructure,INFRA_004434,SRC_003140,2026-08-22T00:00:00Z,0.23,EVD_109145,confirmed
REL_009146,actor,ACT_0021,ASSOCIATED_WITH,infrastructure,INFRA_002106,SRC_002260,2026-08-24T00:00:00Z,0.37,EVD_109146,confirmed
REL_009147,actor,ACT_0052,ASSOCIATED_WITH,infrastructure,INFRA_001504,SRC_000692,2026-06-27T10:20:14Z,0.85,EVD_109147,confirmed
REL_009148,actor,ACT_0042,ASSOCIATED_WITH,infrastructure,INFRA_005400,SRC_002127,2026-08-26T00:00:00Z,0.08,EVD_109148,confirmed
REL_009149,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_000435,SRC_004213,2026-08-03T00:00:00Z,0.27,EVD_109149,confirmed
REL_009150,actor,ACT_0042,ASSOCIATED_WITH,infrastructure,INFRA_001773,SRC_004088,2026-08-29T00:00:00Z,0.61,EVD_109150,confirmed
REL_009151,actor,ACT_0035,ASSOCIATED_WITH,infrastructure,INFRA_004524,SRC_000243,2025-10-16T22:06:12Z,0.26,EVD_109151,confirmed
REL_009152,actor,ACT_0047,ASSOCIATED_WITH,infrastructure,INFRA_006168,SRC_004465,2026-03-07T14:13:34Z,0.09,EVD_109152,confirmed
REL_009153,actor,ACT_0039,ASSOCIATED_WITH,infrastructure,INFRA_001309,SRC_000598,2026-08-21T00:00:00Z,0.33,EVD_109153,confirmed
REL_009154,actor,ACT_0048,ASSOCIATED_WITH,infrastructure,INFRA_005588,SRC_000546,2026-08-10T00:00:00Z,0.19,EVD_109154,confirmed
REL_009155,actor,ACT_0052,ASSOCIATED_WITH,infrastructure,INFRA_006077,SRC_003821,2026-08-24T00:00:00Z,0.26,EVD_109155,confirmed
REL_009156,actor,ACT_0029,ASSOCIATED_WITH,infrastructure,INFRA_002824,SRC_000287,2025-11-29T10:13:48Z,0.65,EVD_109156,confirmed
REL_009157,actor,ACT_0019,ASSOCIATED_WITH,infrastructure,INFRA_000245,SRC_004818,2026-01-10T17:55:46Z,0.51,EVD_109157,confirmed
REL_009158,actor,ACT_0032,ASSOCIATED_WITH,infrastructure,INFRA_002657,SRC_001996,2026-08-12T00:00:00Z,0.29,EVD_109158,confirmed
REL_009159,actor,ACT_0023,ASSOCIATED_WITH,infrastructure,INFRA_000938,SRC_004474,2026-08-08T10:37:19Z,0.71,EVD_109159,confirmed
REL_009160,actor,ACT_0055,ASSOCIATED_WITH,infrastructure,INFRA_005360,SRC_000346,2026-08-02T00:00:00Z,0.3,EVD_109160,confirmed
REL_009161,actor,ACT_0011,ASSOCIATED_WITH,infrastructure,INFRA_004066,SRC_002271,2026-08-16T00:00:00Z,0.49,EVD_109161,confirmed
REL_009162,actor,ACT_0042,ASSOCIATED_WITH,infrastructure,INFRA_002952,SRC_003781,2024-11-11T10:20:14Z,0.52,EVD_109162,confirmed
